nfl_player_id,nfl_last_name,nfl_player_name,nfl_full_name,nfl_first_name,nfl_position,first_season,nfl_height,nfl_weight,nfl_forty,nfl_bench,nfl_vertical,nfl_broad_jump,nfl_cone,nfl_shuttle,epa_per_play_career,target_share_career,ppr_points_career,ppr_ppg_career,epa_per_play_year_1,target_share_year_1,ppr_points_year_1,ppr_ppg_year_1,epa_per_play_year_2,target_share_year_2,ppr_points_year_2,ppr_ppg_year_2,epa_per_play_first_2,target_share_first_2,ppr_points_first_2,ppr_ppg_first_2,epa_per_play_first_3,target_share_first_3,ppr_points_first_3,ppr_ppg_first_3,epa_per_play_first_4,target_share_first_4,ppr_points_first_4,ppr_ppg_first_4,top_5_finishes,top_12_finishes,top_24_finishes,top_36_finishes
00-0037265,Conner,NA,Snoop Conner,Jarod,RB,2022,5-10,222,4.59,25,29.5,118,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037267,Ford,J.Ford,Jerome Ford,Jerome,RB,2022,5-11,210,4.46,NA,31,118,NA,NA,0,0.1048951048951049,208,10.375,NA,NA,NA,NA,0,0.1048951048951049,208,10.375,0,0.1048951048951049,208,10.375,0,0.1048951048951049,208,10.375,0,0.1048951048951049,208,10.375,0,0,1,1
00-0037272,Washington,NA,Montrell Washington,Montrell,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037273,Philips,K.Philips,Kyle Philips,Kyle,WR,2022,5-11,189,4.58,NA,33.5,124,NA,NA,0,0.0420353982300885,29.6,2.3714285714285714,NA,NA,NA,NA,0,0.0420353982300885,29.6,2.3714285714285714,0,0.0420353982300885,29.6,2.3714285714285714,0,0.0420353982300885,29.6,2.3714285714285714,0,0.0420353982300885,29.6,2.3714285714285714,NA,NA,NA,NA
00-0037276,Chandler,T.Chandler,Ty Chandler,Ty,RB,2022,5-11,204,4.38,NA,31,121,NA,NA,0,0.03907637655417407,90.10000000000001,5.925000000000001,NA,NA,NA,NA,0,0.03907637655417407,90.10000000000001,5.925000000000001,0,0.03907637655417407,90.10000000000001,5.925000000000001,0,0.03907637655417407,90.10000000000001,5.925000000000001,0,0.03907637655417407,90.10000000000001,5.925000000000001,0,0,0,0
00-0037277,Quitoriano,T.Quitoriano,Teagan Quitoriano,Teagan,TE,2022,6-6,258,NA,22,NA,NA,NA,NA,0,0.005555555555555556,5.300000000000001,1.1,NA,NA,NA,NA,0,0.005555555555555556,5.300000000000001,1.1,0,0.005555555555555556,5.300000000000001,1.1,0,0.005555555555555556,5.300000000000001,1.1,0,0.005555555555555556,5.300000000000001,1.1,NA,NA,NA,NA
00-0037282,Mitchell,J.Mitchell,James Mitchell,James,TE,2022,6-4,249,NA,NA,NA,NA,NA,NA,0,0.001841620626151013,1.4,0.4,NA,NA,NA,NA,0,0.001841620626151013,1.4,0.4,0,0.001841620626151013,1.4,0.4,0,0.001841620626151013,1.4,0.4,0,0.001841620626151013,1.4,0.4,NA,NA,NA,NA
00-0037286,Harris,K.Harris,Kevin Harris,Kevin,RB,2022,5-10,221,NA,21,38.5,126,NA,NA,0,0.00390625,19.5,5.833333333333333,NA,NA,NA,NA,0,0.00390625,19.5,5.833333333333333,0,0.00390625,19.5,5.833333333333333,0,0.00390625,19.5,5.833333333333333,0,0.00390625,19.5,5.833333333333333,NA,NA,NA,NA
00-0037291,Nailor,J.Nailor,Jalen Nailor,Jalen,WR,2022,5-11,186,4.5,NA,38,128,7.03,4.28,0,0.010657193605683837,5.9,1.4500000000000002,NA,NA,NA,NA,0,0.010657193605683837,5.9,1.4500000000000002,0,0.010657193605683837,5.9,1.4500000000000002,0,0.010657193605683837,5.9,1.4500000000000002,0,0.010657193605683837,5.9,1.4500000000000002,NA,NA,NA,NA
00-0037292,Ogletree,A.Ogletree,Andrew Ogletree,Andrew,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.040152963671128104,35.7,2.6700000000000004,NA,NA,NA,NA,0,0.040152963671128104,35.7,2.6700000000000004,0,0.040152963671128104,35.7,2.6700000000000004,0,0.040152963671128104,35.7,2.6700000000000004,0,0.040152963671128104,35.7,2.6700000000000004,0,0,0,0
00-0037299,Ingram,NA,Keaontay Ingram,Keaontay,RB,2022,6-0,221,4.53,NA,34.5,122,NA,NA,0,0.007017543859649123,14,1.25,NA,NA,NA,NA,0,0.007017543859649123,14,1.25,0,0.007017543859649123,14,1.25,0,0.007017543859649123,14,1.25,0,0.007017543859649123,14,1.25,NA,NA,NA,NA
00-0037300,Woods,NA,Mike Woods,Michael,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037304,Heyward,C.Heyward,Connor Heyward,Connor,TE,2022,5-11,233,4.72,NA,32.5,NA,NA,NA,-0.25261004906496964,0.06896551724137931,37.300000000000004,1.6300000000000001,NA,NA,NA,NA,-0.25261004906496964,0.06896551724137931,37.300000000000004,1.6300000000000001,-0.25261004906496964,0.06896551724137931,37.300000000000004,1.6300000000000001,-0.25261004906496964,0.06896551724137931,37.300000000000004,1.6300000000000001,-0.25261004906496964,0.06896551724137931,37.300000000000004,1.6300000000000001,0,0,0,0
00-0037306,FitzPatrick,NA,John FitzPatrick,John,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037311,Kieft,K.Kieft,Ko Kieft,Ko,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.009633911368015413,7.2,2.066666666666667,NA,NA,NA,NA,0,0.009633911368015413,7.2,2.066666666666667,0,0.009633911368015413,7.2,2.066666666666667,0,0.009633911368015413,7.2,2.066666666666667,0,0.009633911368015413,7.2,2.066666666666667,NA,NA,NA,NA
00-0037317,Muse,NA,Nick Muse,Nick,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037324,Oladokun,NA,Chris Oladokun,Chris,QB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037327,Thompson,NA,Skylar Thompson,Skylar,QB,2022,6-2,217,4.91,NA,31,112,7,4.28,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037329,Brown,NA,Brittain Brown,Brittain,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037331,Horvath,NA,Zander Horvath,Alexander,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037334,Harley,NA,Mike Harley,Mike,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037340,Mitchell-Paden,NA,Zaire Mitchell-Paden,Zaire,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037343,Weston,NA,Isaiah Weston,Isaiah,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037348,Conner,NA,Tanner Conner,Tanner,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037355,Sanders,NA,Braylon Sanders,Braylon,WR,2022,6-0,194,4.48,NA,34.5,121,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037362,Henry,NA,Ra'Shaun Henry,Ra'shaun,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037366,Rambo,NA,Charleston Rambo,Charleston,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037368,Wright,NA,Derek Wright,Derek,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037369,Allen,NA,Austin Allen,Austin,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037380,Davis,NA,Kaden Davis,Kaden,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037382,Johnson,B.Johnson,Brandon Johnson,Brandon,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.056179775280898875,60.6,5.066666666666666,NA,NA,NA,NA,0,0.056179775280898875,60.6,5.066666666666666,0,0.056179775280898875,60.6,5.066666666666666,0,0.056179775280898875,60.6,5.066666666666666,0,0.056179775280898875,60.6,5.066666666666666,NA,NA,NA,NA
00-0037387,Virgil,NA,Jalen Virgil,Jalen,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037394,Fernea,NA,Ethan Fernea,Ethan,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037410,Corbin,J.Corbin,Jashaun Corbin,Jashaun,RB,2022,5-11,202,NA,NA,NA,NA,NA,NA,0,0.006622516556291391,4.3,1.3,NA,NA,NA,NA,0,0.006622516556291391,4.3,1.3,0,0.006622516556291391,4.3,1.3,0,0.006622516556291391,4.3,1.3,0,0.006622516556291391,4.3,1.3,NA,NA,NA,NA
00-0037420,Lassiter,K.Lassiter,Kwamie Lassiter,Kwamie,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0017730496453900709,1.2,0.2,NA,NA,NA,NA,0,0.0017730496453900709,1.2,0.2,0,0.0017730496453900709,1.2,0.2,0,0.0017730496453900709,1.2,0.2,0,0.0017730496453900709,1.2,0.2,NA,NA,NA,NA
00-0037422,Pryor,NA,Kendric Pryor,Kendric,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037424,Rigg,NA,Justin Rigg,Justin,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037429,Blackshear,R.Blackshear,Raheem Blackshear,Raheem,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.013565891472868217,16.5,1.5,NA,NA,NA,NA,0,0.013565891472868217,16.5,1.5,0,0.013565891472868217,16.5,1.5,0,0.013565891472868217,16.5,1.5,0,0.013565891472868217,16.5,1.5,NA,NA,NA,NA
00-0037437,Bell,NA,Greg Bell,Greg,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037443,Pimpleton,NA,Kalil Pimpleton,Kalil,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037448,Miller,NA,Dre Miller,Andre,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037451,Williams,R.Williams,Rod Williams,Rod,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.004310344827586207,0,0,NA,NA,NA,NA,0,0.004310344827586207,0,0,0,0.004310344827586207,0,0,0,0.004310344827586207,0,0,0,0.004310344827586207,0,0,NA,NA,NA,NA
00-0037455,Green,NA,Seth Green,Seth,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037456,Hairston,NA,Troy Hairston,Troy,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037460,Johnson,NA,Johnny Johnson III,Johnny,WR,2022,6-0,197,4.6,NA,32,121,7.21,4.54,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037475,Smartt,S.Smartt,Stone Smartt,Stone,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03163444639718805,29.1,1.8272727272727274,NA,NA,NA,NA,0,0.03163444639718805,29.1,1.8272727272727274,0,0.03163444639718805,29.1,1.8272727272727274,0,0.03163444639718805,29.1,1.8272727272727274,0,0.03163444639718805,29.1,1.8272727272727274,0,0,0,0
00-0037483,Geiger,NA,Kaylon Geiger,Kaylon,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037487,Thompkins,D.Thompkins,Deven Thompkins,Deven,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.046242774566473986,33.800000000000004,1.6181818181818182,NA,NA,NA,NA,0,0.046242774566473986,33.800000000000004,1.6181818181818182,0,0.046242774566473986,33.800000000000004,1.6181818181818182,0,0.046242774566473986,33.800000000000004,1.6181818181818182,0,0.046242774566473986,33.800000000000004,1.6181818181818182,0,0,0,0
00-0037495,Koback,NA,Bryant Koback,Bryant,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037506,Fotheringham,C.Fotheringham,Cole Fotheringham,Cole,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.001984126984126984,1.6,0.6000000000000001,NA,NA,NA,NA,0,0.001984126984126984,1.6,0.6000000000000001,0,0.001984126984126984,1.6,0.6000000000000001,0,0.001984126984126984,1.6,0.6000000000000001,0,0.001984126984126984,1.6,0.6000000000000001,NA,NA,NA,NA
00-0037507,Garbers,NA,Chase Garbers,Chase,QB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037509,McCormick,NA,Sincere McCormick,Sincere,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037524,Martin,NA,Tay Martin,Dovontavean,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037525,Mason,J.Mason,Jordan Mason,Jordan,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.006726457399103139,38.9,4.6125,NA,NA,NA,NA,0,0.006726457399103139,38.9,4.6125,0,0.006726457399103139,38.9,4.6125,0,0.006726457399103139,38.9,4.6125,0,0.006726457399103139,38.9,4.6125,NA,NA,NA,NA
00-0037539,Krull,L.Krull,Lucas Krull,Lucas,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.029213483146067417,23.5,2.5833333333333335,NA,NA,NA,NA,0,0.029213483146067417,23.5,2.5833333333333335,0,0.029213483146067417,23.5,2.5833333333333335,0,0.029213483146067417,23.5,2.5833333333333335,0,0.029213483146067417,23.5,2.5833333333333335,NA,NA,NA,NA
00-0037545,Shaheed,R.Shaheed,Rashid Shaheed,Rashid,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12815884476534295,142.1,7.078571428571429,NA,NA,NA,NA,0,0.12815884476534295,142.1,7.078571428571429,0,0.12815884476534295,142.1,7.078571428571429,0,0.12815884476534295,142.1,7.078571428571429,0,0.12815884476534295,142.1,7.078571428571429,0,0,0,0
00-0037546,Smith,NA,Abram Smith,Abram,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037553,Kirklin,NA,Jontre Kirklin,Jontre,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037556,Pierce,NA,Chris Pierce,Chris,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037557,Rivers,R.Rivers,Ronnie Rivers,Ronnie,RB,2022,5-8,195,4.6,NA,36.5,119,NA,NA,0,0.009398496240601503,14.9,1.6500000000000001,NA,NA,NA,NA,0,0.009398496240601503,14.9,1.6500000000000001,0,0.009398496240601503,14.9,1.6500000000000001,0,0.009398496240601503,14.9,1.6500000000000001,0,0.009398496240601503,14.9,1.6500000000000001,NA,NA,NA,NA
00-0037563,Davis,NA,Malik Davis,Malik,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037564,Drummond,NA,Dontario Drummond,Dontario,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037566,Fryfogle,NA,Ty Fryfogle,Ty,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037569,Hendershot,P.Hendershot,Peyton Hendershot,Peyton,TE,2022,6-4,250,4.8,NA,32.5,117,NA,4.25,0,0.010619469026548672,4.4,0.23333333333333336,NA,NA,NA,NA,0,0.010619469026548672,4.4,0.23333333333333336,0,0.010619469026548672,4.4,0.23333333333333336,0,0.010619469026548672,4.4,0.23333333333333336,0,0.010619469026548672,4.4,0.23333333333333336,NA,NA,NA,NA
00-0037570,Houston,NA,Dennis Houston,Dennis,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037580,Bernhardt,NA,Jared Bernhardt,Jared,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037594,Chestnut,NA,Julius Chestnut,Julius,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037604,Roberson,NA,Reggie Roberson,Reggie,WR,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037609,Shampklin,NA,Aaron Shampklin,Aaron,RB,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037614,Metchie,J.Metchie,John Metchie III,John,WR,2022,5-11,187,NA,NA,NA,NA,NA,NA,0,0.05185185185185185,30.700000000000003,1.2076923076923078,NA,NA,NA,NA,0,0.05185185185185185,30.700000000000003,1.2076923076923078,0,0.05185185185185185,30.700000000000003,1.2076923076923078,0,0.05185185185185185,30.700000000000003,1.2076923076923078,0,0.05185185185185185,30.700000000000003,1.2076923076923078,0,0,0,0
00-0037617,Haskins,NA,Hassan Haskins,Hassan,RB,2022,6-2,228,NA,27,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037654,Fisk,T.Fisk,Tucker Fisk,Tucker,TE,2022,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002109704641350211,1.9,0.9,NA,NA,NA,NA,0,0.002109704641350211,1.9,0.9,0,0.002109704641350211,1.9,0.9,0,0.002109704641350211,1.9,0.9,0,0.002109704641350211,1.9,0.9,NA,NA,NA,NA
00-0037664,Pierce,A.Pierce,Alec Pierce,Alec,WR,2022,6-3,211,4.41,NA,40.5,129,7.13,4.28,0,0.11663479923518165,95.4,3.9625000000000004,NA,NA,NA,NA,0,0.11663479923518165,95.4,3.9625000000000004,0,0.11663479923518165,95.4,3.9625000000000004,0,0.11663479923518165,95.4,3.9625000000000004,0,0.11663479923518165,95.4,3.9625000000000004,0,0,0,0
00-0037666,Tolbert,J.Tolbert,Jalen Tolbert,Jalen,WR,2022,6-1,194,4.49,NA,36,123,7.08,NA,0,0.0584070796460177,52,2.6666666666666665,NA,NA,NA,NA,0,0.0584070796460177,52,2.6666666666666665,0,0.0584070796460177,52,2.6666666666666665,0,0.0584070796460177,52,2.6666666666666665,0,0.0584070796460177,52,2.6666666666666665,0,0,0,0
00-0037708,Alexander,NA,Maurice Alexander,Maurice,WR,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0037724,Pettway,NA,La'Michael Pettway,La'Michael,TE,2020,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
00-0037740,Wilson,G.Wilson,Garrett Wilson,Garrett,WR,2022,6-0,183,4.38,NA,36,123,NA,4.36,-0.43348260154016316,0.29908256880733947,207.8,7.175000000000001,NA,NA,NA,NA,-0.43348260154016316,0.29908256880733947,207.8,7.175000000000001,-0.43348260154016316,0.29908256880733947,207.8,7.175000000000001,-0.43348260154016316,0.29908256880733947,207.8,7.175000000000001,-0.43348260154016316,0.29908256880733947,207.8,7.175000000000001,0,0,0,1
00-0037741,Dotson,J.Dotson,Jahan Dotson,Jahan,WR,2022,5-11,178,4.43,NA,36,121,7.28,NA,0,0.13961605584642234,121.1,4.6312500000000005,NA,NA,NA,NA,0,0.13961605584642234,121.1,4.6312500000000005,0,0.13961605584642234,121.1,4.6312500000000005,0,0.13961605584642234,121.1,4.6312500000000005,0,0.13961605584642234,121.1,4.6312500000000005,0,0,0,0
00-0037742,Burks,T.Burks,Treylon Burks,Treylon,WR,2022,6-2,225,4.55,NA,33,122,7.28,NA,0,0.06637168141592921,39.900000000000006,2.655555555555556,NA,NA,NA,NA,0,0.06637168141592921,39.900000000000006,2.655555555555556,0,0.06637168141592921,39.900000000000006,2.655555555555556,0,0.06637168141592921,39.900000000000006,2.655555555555556,0,0.06637168141592921,39.900000000000006,2.655555555555556,NA,NA,NA,NA
00-0037744,McBride,T.McBride,Trey McBride,Trey,TE,2022,6-4,246,NA,18,33,117,NA,NA,0,0.19569471624266144,169.1,5.6937500000000005,NA,NA,NA,NA,0,0.19569471624266144,169.1,5.6937500000000005,0,0.19569471624266144,169.1,5.6937500000000005,0,0.19569471624266144,169.1,5.6937500000000005,0,0.19569471624266144,169.1,5.6937500000000005,0,1,1,1
00-0037745,Jones,V.Jones,Velus Jones,Velus,WR,2022,6-0,204,4.31,NA,33,121,NA,NA,0,0.015184381778741865,11.1,0.7100000000000001,NA,NA,NA,NA,0,0.015184381778741865,11.1,0.7100000000000001,0,0.015184381778741865,11.1,0.7100000000000001,0,0.015184381778741865,11.1,0.7100000000000001,0,0.015184381778741865,11.1,0.7100000000000001,0,0,0,0
00-0037746,Robinson,B.Robinson,Brian Robinson,Brian,RB,2022,6-2,225,4.53,NA,30,119,NA,NA,0,0.06980802792321117,187.60000000000002,11.042857142857144,NA,NA,NA,NA,0,0.06980802792321117,187.60000000000002,11.042857142857144,0,0.06980802792321117,187.60000000000002,11.042857142857144,0,0.06980802792321117,187.60000000000002,11.042857142857144,0,0.06980802792321117,187.60000000000002,11.042857142857144,0,0,1,1
00-0037755,Woods,NA,Jelani Woods,Jelani,TE,2022,6-7,259,4.61,24,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
00-0037801,Turpin,K.Turpin,KaVontae Turpin,Kavontae,WR,2019,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03185840707964602,59.2,4.290909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
00-0037805,Ruckert,J.Ruckert,Jeremy Ruckert,Jeremy,TE,2022,6-5,250,NA,19,NA,NA,NA,NA,0,0.04036697247706422,31.1,1.5100000000000002,NA,NA,NA,NA,0,0.04036697247706422,31.1,1.5100000000000002,0,0.04036697247706422,31.1,1.5100000000000002,0,0.04036697247706422,31.1,1.5100000000000002,0,0.04036697247706422,31.1,1.5100000000000002,0,0,0,0
00-0037809,Okonkwo,C.Okonkwo,Chigoziem Okonkwo,Chigoziem,TE,2022,6-3,238,4.52,NA,35.5,NA,NA,NA,0,0.16371681415929204,107.80000000000001,3.4875000000000003,NA,NA,NA,NA,0,0.16371681415929204,107.80000000000001,3.4875000000000003,0,0.16371681415929204,107.80000000000001,3.4875000000000003,0,0.16371681415929204,107.80000000000001,3.4875000000000003,0,0.16371681415929204,107.80000000000001,3.4875000000000003,0,0,0,1
00-0037816,Doubs,R.Doubs,Romeo Doubs,Romeo,WR,2022,6-2,201,NA,NA,NA,NA,NA,NA,0,0.17958412098298676,174.4,7.2125,NA,NA,NA,NA,0,0.17958412098298676,174.4,7.2125,0,0.17958412098298676,174.4,7.2125,0,0.17958412098298676,174.4,7.2125,0,0.17958412098298676,174.4,7.2125,0,0,0,0
